EndPathways	QueryNode	EndNode	Path_String	relations_path	Path_Score	Path_Length	Final_Effect	Effect	n	mean	sd	zscore
ARDS	RNF7	ARDS	RNF7--|HIF1A-->CCL2-->ARDS	SIGNOR-271450;SIGNOR-251719;SIGNOR-261032	1.732	3	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.2757127064579366
ARDS	TOX2	ARDS	TOX2-->TBX21-->IFNG-->ARDS	SIGNOR-266097;SIGNOR-266234;SIGNOR-261033	1.588	3	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.67779452399572
ARDS	DUSP9	ARDS	DUSP9--|ERK1/2-->AP1-->CCL2-->ARDS	SIGNOR-269924;SIGNOR-252358;SIGNOR-260764;SIGNOR-261032	1.218	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-4.7109214162803035
ARDS	LCK	ARDS	LCK-->ESR1-->AP1-->CCL2-->ARDS	SIGNOR-55853;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.628	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.566105130235225
ARDS	DUSP1	ARDS	DUSP1--|MAPK8-->AP1-->CCL2-->ARDS	SIGNOR-46079;SIGNOR-252355;SIGNOR-260764;SIGNOR-261032	1.157	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-4.881247741765059
ARDS	MAPK8	ARDS	MAPK8-->AP1-->CCL2-->ARDS	SIGNOR-252355;SIGNOR-260764;SIGNOR-261032	0.927	3	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-5.523461755887908
ARDS	SMAD4	ARDS	SMAD4--[]SMAD3/SMAD4-->AP1-->CCL2-->ARDS	SIGNOR-229560;SIGNOR-256181;SIGNOR-260764;SIGNOR-261032	1.339	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-4.373061000154805
ARDS	RPS6K	ARDS	RPS6K-->ESR1-->AP1-->CCL2-->ARDS	SIGNOR-252807;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.812	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.0523339189369456
ARDS	LAMTOR3	ARDS	LAMTOR3-->MAPK3-->HIF1A-->CCL2-->ARDS	SIGNOR-59877;SIGNOR-178735;SIGNOR-251719;SIGNOR-261032	1.646	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.515844903043002
ARDS	CDC25A	ARDS	CDC25A--|MAPK3-->ADAM17-->TNF-->ARDS	SIGNOR-133392;SIGNOR-89625;SIGNOR-46754;SIGNOR-261034	1.889	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.837331835947992
ARDS	MDM2	ARDS	MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	1.289	3	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-4.5126727423554245
ARDS	DYRK1A	ARDS	DYRK1A--|NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-185494;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.919	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.75356479062762
ARDS	EGLN3	ARDS	EGLN3--|HIF1A-->CCL2-->ARDS	SIGNOR-262000;SIGNOR-251719;SIGNOR-261032	1.147	3	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-4.9091700902051825
ARDS	CSNK2A1	ARDS	CSNK2A1--|JUN--[]AP1-->CCL2-->ARDS	SIGNOR-19603;SIGNOR-256361;SIGNOR-260764;SIGNOR-261032	1.182	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-4.8114418706647495
ARDS	MDM2	ARDS	MDM2-->NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-200197;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.822	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.0244115704968215
ARDS	KAT2B	ARDS	KAT2B-->NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-199024;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.683	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.4125322138145435
ARDS	MAP2K4	ARDS	MAP2K4-->JNK-->AP1-->CCL2-->ARDS	SIGNOR-260759;SIGNOR-253340;SIGNOR-260764;SIGNOR-261032	1.154	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-4.889624446297097
ARDS	DAB1	ARDS	DAB1-->NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-196438;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.933	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-2.7144735028114466
ARDS	SPOP	ARDS	SPOP--|EGLN2--|HIF1A-->CCL2-->ARDS	SIGNOR-261996;SIGNOR-261999;SIGNOR-251719;SIGNOR-261032	1.711	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.3343496381821964
ARDS	EIF2S2	ARDS	EIF2S2-->EGLN1--|HIF1A-->CCL2-->ARDS	SIGNOR-266386;SIGNOR-261994;SIGNOR-251719;SIGNOR-261032	1.804	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.0746717976890445
ARDS	NR0B2	ARDS	NR0B2--|ESR1-->AP1-->CCL2-->ARDS	SIGNOR-115033;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.36	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-4.314424068430545
ARDS	MAPK14	ARDS	MAPK14-->ESR1-->AP1-->CCL2-->ARDS	SIGNOR-90823;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.387	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-4.23903372764221
ARDS	PRKDC	ARDS	PRKDC-->HNRNPU-->TNF-->ARDS	SIGNOR-185058;SIGNOR-262281;SIGNOR-261034	1.754	3	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.214283539889664
ARDS	MAPK1	ARDS	MAPK1-->ESR1-->AP1-->CCL2-->ARDS	SIGNOR-156848;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.35	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-4.342346416870668
ARDS	CNTN6	ARDS	CNTN6-->NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-124151;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.737	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.2617515322378745
ARDS	RPS6KA1	ARDS	RPS6KA1-->FOS--[]AP1-->CCL2-->ARDS	SIGNOR-37154;SIGNOR-256364;SIGNOR-260764;SIGNOR-261032	1.265	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-4.579686378611721
ARDS	DUSP6	ARDS	DUSP6--|MAPK3-->HIF1A-->CCL2-->ARDS	SIGNOR-103149;SIGNOR-178735;SIGNOR-251719;SIGNOR-261032	1.392	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-4.225072553422148
ARDS	CEP41	ARDS	CEP41-->HIF1A-->CCL2-->ARDS	SIGNOR-269662;SIGNOR-251719;SIGNOR-261032	1.732	3	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.2757127064579366
ARDS	ERK1/2	ARDS	ERK1/2-->MAPK3-->HIF1A-->CCL2-->ARDS	SIGNOR-244565;SIGNOR-178735;SIGNOR-251719;SIGNOR-261032	2.055	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-2.373820851841935
ARDS	GAMMA-SECRETASE	ARDS	GAMMA-SECRETASE-->NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-209717;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.64	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.5325983121070763
ARDS	ABL1	ARDS	ABL1--|MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-90512;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	1.591	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.6694178194636833
ARDS	PPP2CA	ARDS	PPP2CA-->MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-248636;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	1.847	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.954605699396512
ARDS	PTPRB	ARDS	PTPRB-->MAPK3-->ADAM17-->TNF-->ARDS	SIGNOR-103165;SIGNOR-89625;SIGNOR-46754;SIGNOR-261034	1.835	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-2.988112517524661
ARDS	MAP2K1	ARDS	MAP2K1-->MAPK3-->ADAM17-->TNF-->ARDS	SIGNOR-59157;SIGNOR-89625;SIGNOR-46754;SIGNOR-261034	1.503	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.9151344857367736
ARDS	SAE1/SAE2_COMPLEX	ARDS	SAE1/SAE2_COMPLEX--|FOS--[]AP1-->CCL2-->ARDS	SIGNOR-263014;SIGNOR-256364;SIGNOR-260764;SIGNOR-261032	1.577	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.708509107279857
ARDS	POU4F2	ARDS	POU4F2-->ESR1-->AP1-->CCL2-->ARDS	SIGNOR-241208;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.424	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-4.1357210384137515
ARDS	CYCLINA2/CDK2	ARDS	CYCLINA2/CDK2-->ESR1-->AP1-->CCL2-->ARDS	SIGNOR-217288;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.612	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.6107808877394225
ARDS	PAX5	ARDS	PAX5--|PRDM1--|CCL2-->ARDS	SIGNOR-269085;SIGNOR-271679;SIGNOR-261032	1.645	3	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.5186371378870143
ARDS	RND1	ARDS	RND1-->MAPK8-->AP1-->CCL2-->ARDS	SIGNOR-152811;SIGNOR-252355;SIGNOR-260764;SIGNOR-261032	1.618	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.5940274786753483
ARDS	NUP214	ARDS	NUP214-->SMAD3/SMAD4-->AP1-->CCL2-->ARDS	SIGNOR-217719;SIGNOR-256181;SIGNOR-260764;SIGNOR-261032	1.537	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.8201985010403523
ARDS	PTPRJ	ARDS	PTPRJ--|ERK1/2-->ADAM17-->TNF-->ARDS	SIGNOR-269919;SIGNOR-89614;SIGNOR-46754;SIGNOR-261034	1.944	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.683758919527311
ARDS	DUSP9	ARDS	DUSP9--|MAPK3-->HIF1A-->CCL2-->ARDS	SIGNOR-176589;SIGNOR-178735;SIGNOR-251719;SIGNOR-261032	1.536	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.8229907358843644
ARDS	PPP2CA	ARDS	PPP2CA--|ATM-->HIF1A-->CCL2-->ARDS	SIGNOR-248644;SIGNOR-169999;SIGNOR-251719;SIGNOR-261032	2.182	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.0192070266523627
ARDS	ZAP70	ARDS	ZAP70-->MAPK14-->ADAM17-->TNF-->ARDS	SIGNOR-134329;SIGNOR-163970;SIGNOR-46754;SIGNOR-261034	1.771	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.1668155475414537
ARDS	DYRK2	ARDS	DYRK2--|JUN--[]AP1-->CCL2-->ARDS	SIGNOR-195771;SIGNOR-256361;SIGNOR-260764;SIGNOR-261032	1.531	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.8369519101044265
ARDS	DUSP9	ARDS	DUSP9--|MAPK14-->ADAM17-->TNF-->ARDS	SIGNOR-87150;SIGNOR-163970;SIGNOR-46754;SIGNOR-261034	1.517	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.8760431979206
ARDS	PRKACA	ARDS	PRKACA--?ESR1-->AP1-->CCL2-->ARDS	SIGNOR-125779;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.509	4	0	-	7623	2.9051508592417683	0.3581360651466621	-3.898381076672699
ARDS	DUSP6	ARDS	DUSP6--|MAPK3-->ADAM17-->TNF-->ARDS	SIGNOR-103149;SIGNOR-89625;SIGNOR-46754;SIGNOR-261034	1.415	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-4.160851152009863
ARDS	CSNK1D	ARDS	CSNK1D--|MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-91191;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	1.93	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-2.722850207343484
ARDS	DUSP5	ARDS	DUSP5--|ERK1/2-->ADAM17-->TNF-->ARDS	SIGNOR-269932;SIGNOR-89614;SIGNOR-46754;SIGNOR-261034	1.644	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.521429372731027
ARDS	ARRB2	ARDS	ARRB2-->MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-272592;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	1.847	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.954605699396512
ARDS	SMAD3	ARDS	SMAD3--[]SMAD3/SMAD4-->AP1-->CCL2-->ARDS	SIGNOR-229557;SIGNOR-256181;SIGNOR-260764;SIGNOR-261032	1.339	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-4.373061000154805
ARDS	NAT10	ARDS	NAT10--|MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-272405;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	1.95	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-2.667005510463236
ARDS	DUSP4	ARDS	DUSP4--|MAPK1-->HIF1A-->CCL2-->ARDS	SIGNOR-248718;SIGNOR-178727;SIGNOR-251719;SIGNOR-261032	1.602	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.6387032361795466
ARDS	DUSP7	ARDS	DUSP7--|MAPK14-->ADAM17-->TNF-->ARDS	SIGNOR-166577;SIGNOR-163970;SIGNOR-46754;SIGNOR-261034	1.567	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.7364314557199805
ARDS	CDK7	ARDS	CDK7-->ESR1-->AP1-->CCL2-->ARDS	SIGNOR-81170;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.597	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.6526644103996087
ARDS	CDON	ARDS	CDON-->MAPK14-->ADAM17-->TNF-->ARDS	SIGNOR-179867;SIGNOR-163970;SIGNOR-46754;SIGNOR-261034	1.791	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.110970850661206
ARDS	PPP2CA	ARDS	PPP2CA--|MAPK3-->HIF1A-->CCL2-->ARDS	SIGNOR-144322;SIGNOR-178735;SIGNOR-251719;SIGNOR-261032	1.609	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.6191575922714603
ARDS	IDH2	ARDS	IDH2-->2-OXOGLUTARATE(2-)-->HIF1A-->CCL2-->ARDS	SIGNOR-261827;SIGNOR-253138;SIGNOR-251719;SIGNOR-261032	1.332	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-4.392606644062891
ARDS	PP1	ARDS	PP1--|ERK1/2-->ADAM17-->TNF-->ARDS	SIGNOR-269923;SIGNOR-89614;SIGNOR-46754;SIGNOR-261034	1.919	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.75356479062762
ARDS	ERK1/2	ARDS	ERK1/2-->FOS--[]AP1-->CCL2-->ARDS	SIGNOR-260762;SIGNOR-256364;SIGNOR-260764;SIGNOR-261032	1.577	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.708509107279857
ARDS	TERF2	ARDS	TERF2--|ATM-->HIF1A-->CCL2-->ARDS	SIGNOR-263323;SIGNOR-169999;SIGNOR-251719;SIGNOR-261032	1.837	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.982528047836636
ARDS	GSK3B	ARDS	GSK3B--|MAPK14-->ADAM17-->TNF-->ARDS	SIGNOR-157544;SIGNOR-163970;SIGNOR-46754;SIGNOR-261034	1.952	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.6614210407752115
ARDS	RFWD3	ARDS	RFWD3-->MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-271945;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	1.923	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.7423958512515707
ARDS	CSNK2A1	ARDS	CSNK2A1--|ARNT-->HIF1A-->CCL2-->ARDS	SIGNOR-140034;SIGNOR-253720;SIGNOR-251719;SIGNOR-261032	1.754	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.214283539889664
ARDS	MAP2K2	ARDS	MAP2K2-->MAPK3-->ADAM17-->TNF-->ARDS	SIGNOR-258997;SIGNOR-89625;SIGNOR-46754;SIGNOR-261034	1.511	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.8927966069846742
ARDS	ESTRONE	ARDS	ESTRONE-->ESR1-->AP1-->CCL2-->ARDS	SIGNOR-258584;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.212	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-4.727674825344378
ARDS	ABL1	ARDS	ABL1-->ESR1-->AP1-->CCL2-->ARDS	SIGNOR-163562;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.591	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.6694178194636833
ARDS	DDX21	ARDS	DDX21-->JUN--[]AP1-->CCL2-->ARDS	SIGNOR-260977;SIGNOR-256361;SIGNOR-260764;SIGNOR-261032	1.335	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-4.384229939530854
ARDS	PPP1CA	ARDS	PPP1CA--|MAPK3-->ADAM17-->TNF-->ARDS	SIGNOR-103155;SIGNOR-89625;SIGNOR-46754;SIGNOR-261034	1.825	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.0160348659647847
ARDS	SIRT6	ARDS	SIRT6-->TNF-->ARDS	SIGNOR-201658;SIGNOR-261034	1.005	2	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-5.305667438054942
ARDS	PPP2CA	ARDS	PPP2CA--|ERK1/2-->AP1-->CCL2-->ARDS	SIGNOR-269918;SIGNOR-252358;SIGNOR-260764;SIGNOR-261032	1.308	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-4.4596202803191884
ARDS	ATM	ARDS	ATM--|MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-158324;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	1.558	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.7615615693160915
ARDS	DUSP5	ARDS	DUSP5--|MAPK3-->HIF1A-->CCL2-->ARDS	SIGNOR-67358;SIGNOR-178735;SIGNOR-251719;SIGNOR-261032	1.505	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.909550016048749
ARDS	LCK	ARDS	LCK-->MAPK3-->ADAM17-->TNF-->ARDS	SIGNOR-159168;SIGNOR-89625;SIGNOR-46754;SIGNOR-261034	1.705	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.3511030472462706
ARDS	SCRIB	ARDS	SCRIB--|ERK1/2-->ADAM17-->TNF-->ARDS	SIGNOR-263067;SIGNOR-89614;SIGNOR-46754;SIGNOR-261034	2.035	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.4296655487221828
ARDS	MAP3K1	ARDS	MAP3K1--|ERK1/2-->HIF1A-->CCL2-->ARDS	SIGNOR-272609;SIGNOR-270191;SIGNOR-251719;SIGNOR-261032	2.196	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-1.9801157388361885
ARDS	DUSP9	ARDS	DUSP9--|ERK1/2-->ADAM17-->TNF-->ARDS	SIGNOR-269924;SIGNOR-89614;SIGNOR-46754;SIGNOR-261034	1.675	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.4348700925666424
ARDS	GSK3A	ARDS	GSK3A--|NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-183969;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.978	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.5888229348308895
ARDS	ZMIZ1	ARDS	ZMIZ1-->NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-263936;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.844	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-2.962982403928549
ARDS	SDC3	ARDS	SDC3-->NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-244072;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.942	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-2.6893433892153356
ARDS	CCR5	ARDS	CCR5-->ERK1/2-->ADAM17-->TNF-->ARDS	SIGNOR-255119;SIGNOR-89614;SIGNOR-46754;SIGNOR-261034	2.111	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-2.2174557005772413
ARDS	RWDD3	ARDS	RWDD3-->HIF1A-->CCL2-->ARDS	SIGNOR-158590;SIGNOR-251719;SIGNOR-261032	1.484	3	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.9681869477730087
ARDS	RELA	ARDS	RELA-->JUN--[]AP1-->CCL2-->ARDS	SIGNOR-160330;SIGNOR-256361;SIGNOR-260764;SIGNOR-261032	1.068	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-5.129756642882161
ARDS	JAG2	ARDS	JAG2-->NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-236922;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.652	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.499091493978928
ARDS	PP1	ARDS	PP1-->MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-264666;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	2.089	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.2788848671455146
ARDS	FOS	ARDS	FOS-->JUN--[]AP1-->CCL2-->ARDS	SIGNOR-252087;SIGNOR-256361;SIGNOR-260764;SIGNOR-261032	0.83	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-5.794308535757109
ARDS	AKT	ARDS	AKT-->MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-244300;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	2.089	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.2788848671455146
ARDS	CXCL10	ARDS	CXCL10-->ARDS	SIGNOR-261031	0.3	1	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-7.274193003083675
ARDS	DUSP22	ARDS	DUSP22--|ESR1-->AP1-->CCL2-->ARDS	SIGNOR-248827;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.755	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.211491305045652
ARDS	PPP1CC	ARDS	PPP1CC-->MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-248504;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	2.089	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.2788848671455146
ARDS	GPT2	ARDS	GPT2-->2-OXOGLUTARATE(2-)-->HIF1A-->CCL2-->ARDS	SIGNOR-266925;SIGNOR-253138;SIGNOR-251719;SIGNOR-261032	1.332	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-4.392606644062891
ARDS	UB:E2	ARDS	UB:E2-->MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-271042;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	2.089	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-2.2788848671455146
ARDS	DUSP9	ARDS	DUSP9--|MAPK3-->ADAM17-->TNF-->ARDS	SIGNOR-176589;SIGNOR-89625;SIGNOR-46754;SIGNOR-261034	1.559	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.75876933447208
ARDS	RBPJ	ARDS	RBPJ--[]RBPJ/NOTCH-->HIF1A-->CCL2-->ARDS	SIGNOR-255378;SIGNOR-209720;SIGNOR-251719;SIGNOR-261032	1.53	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.8397441449484386
ARDS	DLL3	ARDS	DLL3-->NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-209738;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.817	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.038372744716884
ARDS	PP1	ARDS	PP1--|ERK1/2-->AP1-->CCL2-->ARDS	SIGNOR-269923;SIGNOR-252358;SIGNOR-260764;SIGNOR-261032	1.462	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-4.029616114341281
ARDS	CCNC	ARDS	CCNC--|NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-130592;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.827	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.01045039627676
ARDS	MAP2K3	ARDS	MAP2K3-->MAPK14-->ADAM17-->TNF-->ARDS	SIGNOR-40353;SIGNOR-163970;SIGNOR-46754;SIGNOR-261034	1.489	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.9542257735529462
ARDS	MNAT1	ARDS	MNAT1-->ESR1-->AP1-->CCL2-->ARDS	SIGNOR-260837;SIGNOR-263656;SIGNOR-260764;SIGNOR-261032	1.61	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.6163653574274472
ARDS	FBXW7	ARDS	FBXW7--|EGLN2--|HIF1A-->CCL2-->ARDS	SIGNOR-261997;SIGNOR-261999;SIGNOR-251719;SIGNOR-261032	1.71	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-3.337141873026209
ARDS	HIF1AN	ARDS	HIF1AN--|NOTCH1-->HIF1A-->CCL2-->ARDS	SIGNOR-161057;SIGNOR-141315;SIGNOR-251719;SIGNOR-261032	1.712	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.3315574033381843
ARDS	MEK1/2	ARDS	MEK1/2-->MAPK3-->HIF1A-->CCL2-->ARDS	SIGNOR-244798;SIGNOR-178735;SIGNOR-251719;SIGNOR-261032	2.055	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-2.373820851841935
ARDS	MAPK3	ARDS	MAPK3-->ADAM17-->TNF-->ARDS	SIGNOR-89625;SIGNOR-46754;SIGNOR-261034	1.278	3	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-4.54338732563956
ARDS	TRIM13	ARDS	TRIM13--|MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-271851;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	1.906	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-2.7898638435997816
ARDS	MEK1/2	ARDS	MEK1/2-->MAPK1-->HIF1A-->CCL2-->ARDS	SIGNOR-244788;SIGNOR-178727;SIGNOR-251719;SIGNOR-261032	2.154	4	1	up-regulates	7623	2.9051508592417683	0.3581360651466621	-2.0973896022847094
ARDS	DAXX	ARDS	DAXX-->MDM2--|HIF1A-->CCL2-->ARDS	SIGNOR-200892;SIGNOR-271385;SIGNOR-251719;SIGNOR-261032	1.617	4	-1	down-regulates	7623	2.9051508592417683	0.3581360651466621	-3.596819713519361
